Format Version,1.24,Take Name,Take 2025-12-08 03.12.06 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-08 03.12.06.670 PM,Capture Start Frame,522418,Total Frames in Take,7472,Total Exported Frames,7472,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2159,17.991667,0.057639,-0.703534,-0.065691,-0.705268,2298.291748,1315.214111,1919.718994,2309.550781,1340.043335,1893.148560,2251.675049,1336.887329,1843.065796,2300.853516,1340.677856,1969.023926,2290.485596,1278.031128,1986.028076,2338.673828,1280.619995,1907.209839,2308.905273,1339.902344,1893.374390,2251.612793,1337.048828,1842.769531,2301.072266,1340.655029,1969.321411,2290.373047,1278.307007,1985.895996,2339.413818,1280.187988,1907.138794,-4687.765625,1030.196167,-2073.909180,-4303.332031,1030.283813,-2420.114258,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.400635,127.133492,1264.824951,,,,,,,,,,,,
2160,18.000000,0.058119,-0.703311,-0.066268,-0.705396,2298.131348,1315.379883,1919.645142,2309.366211,1340.230713,1893.084717,2251.520020,1336.996826,1842.972900,2300.630615,1340.838501,1968.956055,2290.348389,1278.173218,1985.943848,2338.571289,1280.848511,1907.149780,2308.762695,1340.141479,1893.355347,2251.452393,1337.123291,1842.738037,2300.876465,1340.854126,1969.190063,2290.202637,1278.423340,1985.763306,2339.257568,1280.488525,1907.157593,-4687.369141,1030.558838,-2073.656494,-4303.223145,1030.494629,-2419.878418,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.128052,128.437195,1265.245728,,,,,,,,,,,,
2161,18.008333,0.058368,-0.702939,-0.067167,-0.705661,2297.976807,1315.657471,1919.619995,2309.193115,1340.552979,1893.093628,2251.393555,1337.275024,1842.930664,2300.394043,1341.071167,1968.958130,2290.199463,1278.372314,1985.875244,2338.483398,1281.204346,1907.123779,2308.621582,1340.539673,1893.327393,2251.326172,1337.366821,1842.700806,2300.684082,1341.019043,1969.108887,2290.049072,1278.577881,1985.735229,2339.063965,1280.881470,1907.171631,-4687.022949,1030.846680,-2073.389648,-4303.110840,1030.796143,-2419.634766,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.239624,128.474091,1265.246338,,,,,,,,,,,,
2162,18.016667,0.058728,-0.702606,-0.067206,-0.705959,2297.767822,1315.800537,1919.498291,2308.995117,1340.692261,1892.973022,2251.244141,1337.363159,1842.757446,2300.125000,1341.234131,1968.828979,2289.949951,1278.535889,1985.760254,2338.305176,1281.365479,1907.052856,2308.404541,1340.652832,1893.185913,2251.200684,1337.456421,1842.528809,2300.378418,1341.153931,1968.914062,2289.801514,1278.740479,1985.661133,2338.835693,1281.069458,1907.082397,-4686.989258,1030.830566,-2073.351318,-4303.154785,1030.889893,-2419.612061,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.242798,128.622940,1265.230347,,,,,,,,,,,,
2163,18.025000,0.059250,-0.702352,-0.066988,-0.706190,2297.521973,1315.819946,1919.301025,2308.759521,1340.690552,1892.760010,2251.049072,1337.287598,1842.502930,2299.830078,1341.302856,1968.608643,2289.668213,1278.617065,1985.593262,2338.083740,1281.389893,1906.920898,2308.132568,1340.609253,1892.945557,2251.011230,1337.399170,1842.212769,2300.064697,1341.178955,1968.731567,2289.545654,1278.845459,1985.522461,2338.618164,1281.073608,1906.920044,-4687.247070,1030.656860,-2073.542480,-4303.263672,1030.809082,-2419.819580,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.667358,128.609070,1264.876953,,,,,,,,,,,,
2164,18.033333,0.059544,-0.702262,-0.066404,-0.706309,2297.208252,1315.719971,1919.013184,2308.466553,1340.553589,1892.446655,2250.775146,1337.114014,1842.170410,2299.506836,1341.261475,1968.290771,2289.312012,1278.600464,1985.347290,2337.760742,1281.257935,1906.691040,2307.833496,1340.541870,1892.640015,2250.764893,1337.257690,1841.825806,2299.731934,1341.167847,1968.522827,2289.231689,1278.836060,1985.329834,2338.324463,1280.885254,1906.619385,-4687.791016,1030.236328,-2073.909180,-4303.586426,1030.332153,-2420.056885,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.660034,128.813950,1264.878906,,,,,,,,,,,,
2165,18.041667,0.059271,-0.702255,-0.065221,-0.706449,2296.932861,1315.665771,1918.691040,2308.251221,1340.442505,1892.096924,2250.568115,1337.059082,1841.806885,2299.269287,1341.264526,1967.937256,2288.939209,1278.646240,1985.069336,2337.417480,1281.104370,1906.425049,2307.545654,1340.322266,1892.290161,2250.565430,1337.163330,1841.503540,2299.589844,1341.091553,1968.369751,2288.787598,1279.037964,1984.914795,2338.009033,1280.788086,1906.289673,-4687.888672,1030.139526,-2074.033691,-4303.524902,1030.128418,-2420.194580,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.758057,128.648376,1264.914185,,,,,,,,,,,,
2166,18.050000,0.059202,-0.702088,-0.065445,-0.706600,2296.721680,1315.596924,1918.478149,2308.045410,1340.388306,1891.899780,2250.383789,1337.014893,1841.584595,2299.031982,1341.173828,1967.736816,2288.708984,1278.545654,1984.836304,2337.218994,1281.049927,1906.213135,2307.340820,1340.220093,1892.151978,2250.352051,1337.116699,1841.278442,2299.377686,1341.114624,1968.230591,2288.579834,1278.880737,1984.579712,2337.799316,1280.747925,1906.152710,-4687.660645,1030.310425,-2073.876709,-4303.340332,1030.302612,-2420.056885,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.897705,128.550232,1264.945312,,,,,,,,,,,,
2167,18.058333,0.058834,-0.701751,-0.066862,-0.706834,2296.541748,1315.595581,1918.423706,2307.843750,1340.472412,1891.916016,2250.217041,1337.142700,1841.558228,2298.784668,1341.048828,1967.749634,2288.545410,1278.361206,1984.681396,2337.097900,1281.140991,1906.093506,2307.156982,1340.421021,1892.196411,2250.149658,1337.194336,1841.235596,2299.219238,1340.996094,1968.214966,2288.396729,1278.692261,1984.331909,2337.638184,1280.796387,1906.152222,-4687.253418,1030.615234,-2073.562012,-4303.229004,1030.516968,-2419.831543,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.086914,128.557297,1265.002197,,,,,,,,,,,,
2168,18.066667,0.059094,-0.701201,-0.068064,-0.707243,2296.283203,1315.728882,1918.504639,2307.566650,1340.667236,1892.046997,2250.009521,1337.290894,1841.612549,2298.412109,1341.115479,1967.869873,2288.281738,1278.382446,1984.698486,2336.926270,1281.376343,1906.175415,2306.984375,1340.713989,1892.314453,2249.935303,1337.394775,1841.304443,2298.625000,1341.221313,1968.117188,2288.188965,1278.532715,1984.579468,2337.513428,1280.896973,1906.197632,-4686.791016,1030.954224,-2073.250244,-4302.927734,1030.886108,-2419.598877,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.923096,128.772522,1265.067627,,,,,,,,,,,,
2169,18.075000,0.059264,-0.700871,-0.068797,-0.707485,2296.003662,1315.776611,1918.484863,2307.274658,1340.752075,1892.057007,2249.759521,1337.345337,1841.576904,2298.063232,1341.123291,1967.873413,2288.000732,1278.363037,1984.640625,2336.699463,1281.486694,1906.156250,2306.749023,1340.764404,1892.338257,2249.672607,1337.449707,1841.265259,2298.267090,1341.171143,1968.082642,2287.920898,1278.536133,1984.506104,2337.306152,1281.002441,1906.138916,-4687.058105,1030.753662,-2073.420166,-4303.033691,1030.902344,-2419.646973,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.791748,128.952042,1264.984009,,,,,,,,,,,,
2170,18.083333,0.058758,-0.700931,-0.068627,-0.707484,2295.723877,1315.788086,1918.318115,2307.015137,1340.765259,1891.900513,2249.489990,1337.437256,1841.426758,2297.814697,1341.109619,1967.718506,2287.694336,1278.350952,1984.457520,2336.385498,1281.465088,1905.967896,2306.509277,1340.797852,1892.121582,2249.379395,1337.519897,1841.119873,2298.037354,1341.072021,1968.039185,2287.579834,1278.641479,1984.245850,2337.051025,1280.913452,1905.910645,-4687.465820,1030.498901,-2073.672119,-4303.432129,1030.610474,-2419.869873,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.799438,128.998352,1265.014648,,,,,,,,,,,,
2171,18.091667,0.058176,-0.701605,-0.067556,-0.706967,2295.528564,1315.623291,1918.059692,2306.835205,1340.552124,1891.603027,2249.219727,1337.316895,1841.225830,2297.759277,1340.980835,1967.435303,2287.519775,1278.260010,1984.243286,2336.089600,1281.195068,1905.671753,2306.261230,1340.562134,1891.776855,2249.160400,1337.395386,1840.919434,2298.022705,1340.858887,1967.921997,2287.394043,1278.614380,1984.088013,2336.788330,1280.699219,1905.540771,-4688.049805,1030.066162,-2074.049561,-4303.709961,1030.229248,-2420.202393,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.841553,128.971542,1264.950806,,,,,,,,,,,,
2172,18.100000,0.057557,-0.702185,-0.066769,-0.706517,2295.405762,1315.440918,1917.824097,2306.723877,1340.337646,1891.342163,2249.029297,1337.199097,1841.049438,2297.758301,1340.811646,1967.187378,2287.418213,1278.117310,1984.032593,2335.880371,1280.927490,1905.390137,2306.079346,1340.158569,1891.502563,2248.948242,1337.324341,1840.712036,2298.072998,1340.802002,1967.749756,2287.269531,1278.414917,1983.830566,2336.618896,1280.524170,1905.282837,-4687.877441,1030.123657,-2074.033447,-4303.625000,1030.156372,-2420.174805,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.008667,128.868713,1265.004272,,,,,,,,,,,,
2173,18.108333,0.057245,-0.702276,-0.067075,-0.706422,2295.312744,1315.409668,1917.702759,2306.621582,1340.328857,1891.237915,2248.910156,1337.232910,1840.962158,2297.681885,1340.738647,1967.086792,2287.347412,1278.030029,1983.882324,2335.782715,1280.906738,1905.225830,2306.020020,1340.193726,1891.387817,2248.800781,1337.349243,1840.633301,2298.017090,1340.771973,1967.609863,2287.195557,1278.282959,1983.648438,2336.474121,1280.522095,1905.224609,-4687.497559,1030.382812,-2073.749268,-4303.233398,1030.425659,-2419.961426,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.200439,128.827087,1265.027954,,,,,,,,,,,,
2174,18.116667,0.057249,-0.701892,-0.067999,-0.706715,2295.127441,1315.547241,1917.714111,2306.426025,1340.517700,1891.293335,2248.761475,1337.415161,1840.964233,2297.421387,1340.811279,1967.135010,2287.155273,1278.066040,1983.835327,2335.653320,1281.114868,1905.224121,2305.917236,1340.560181,1891.512817,2248.619141,1337.502808,1840.671997,2297.692139,1340.914429,1967.516357,2287.010254,1278.257690,1983.583984,2336.310059,1280.632080,1905.309204,-4686.852051,1030.940186,-2073.322754,-4302.900391,1030.857178,-2419.617188,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.191284,128.966461,1265.084229,,,,,,,,,,,,
2175,18.125000,0.057759,-0.701571,-0.068781,-0.706916,2294.885742,1315.720947,1917.715332,2306.157471,1340.723755,1891.313721,2248.534668,1337.538086,1840.942017,2297.097900,1340.967041,1967.148926,2286.934570,1278.195679,1983.814209,2335.483643,1281.368286,1905.239014,2305.724365,1340.917114,1891.531006,2248.388916,1337.574463,1840.706909,2297.322510,1340.948364,1967.365234,2286.783203,1278.420898,1983.629150,2336.085693,1280.869507,1905.331299,-4686.870117,1030.926270,-2073.311279,-4302.986328,1030.973267,-2419.564453,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.009399,129.042770,1265.028931,,,,,,,,,,,,
2176,18.133333,0.059640,-0.700822,-0.069768,-0.707407,2294.418945,1315.884888,1917.607056,2305.639404,1340.903809,1891.198730,2248.125488,1337.428467,1840.721802,2296.435303,1341.194580,1967.016479,2286.494873,1278.401245,1983.732788,2335.179443,1281.683228,1905.245972,2305.364746,1340.964233,1891.327393,2248.050293,1337.538574,1840.563599,2296.390137,1341.468262,1967.218750,2286.532471,1278.430420,1983.610229,2335.774414,1280.898804,1905.202026,-4687.152832,1030.724365,-2073.505615,-4303.220703,1030.866943,-2419.731934,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.860229,129.184586,1264.990112,,,,,,,,,,,,
2177,18.141667,0.060140,-0.701054,-0.069691,-0.707142,2294.081055,1315.734253,1917.411987,2305.270020,1340.736694,1890.974854,2247.726807,1337.182495,1840.536621,2296.112793,1341.088745,1966.797974,2286.220459,1278.304077,1983.575562,2334.854248,1281.546387,1905.055786,2304.945557,1340.692627,1891.027710,2247.685059,1337.366211,1840.318604,2296.006592,1341.414795,1967.150635,2286.298828,1278.340820,1983.510986,2335.445557,1280.805054,1904.927979,-4687.817383,1030.186401,-2073.935303,-4303.619629,1030.553345,-2420.064209,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.940430,129.087402,1264.944580,,,,,,,,,,,,
2178,18.150000,0.060144,-0.701388,-0.069700,-0.706810,2293.821533,1315.476807,1917.171997,2304.985107,1340.477417,1890.722290,2247.394775,1336.917725,1840.338501,2295.899170,1340.835205,1966.553955,2286.024170,1278.051636,1983.345703,2334.583984,1281.288818,1904.780029,2304.595703,1340.364380,1890.731567,2247.391846,1337.096191,1840.091919,2295.845703,1341.031616,1966.965820,2286.084229,1278.130981,1983.294678,2335.094238,1280.724976,1904.603516,-4687.973633,1030.080933,-2074.071777,-4303.688965,1030.265991,-2420.194336,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.020386,129.092651,1264.929688,,,,,,,,,,,,
2179,18.158333,0.059846,-0.701426,-0.070490,-0.706719,2293.573730,1315.270630,1917.031494,2304.711182,1340.319214,1890.616211,2247.107178,1336.794922,1840.245239,2295.648926,1340.555908,1966.451172,2285.823730,1277.739990,1983.151245,2334.356201,1281.130493,1904.574951,2304.299072,1340.260010,1890.647339,2247.096924,1336.989380,1839.979248,2295.665771,1340.640503,1966.782471,2285.863037,1277.826172,1983.124146,2334.823730,1280.674438,1904.500732,-4687.715820,1030.276001,-2073.892334,-4303.407227,1030.328979,-2420.109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.129150,128.958908,1264.878540,,,,,,,,,,,,
2180,18.166667,0.059648,-0.700843,-0.072393,-0.707121,2293.310547,1315.321411,1917.068115,2304.417236,1340.478149,1890.742676,2246.878906,1336.969727,1840.295776,2295.268799,1340.459106,1966.567627,2285.577393,1277.568481,1983.062988,2334.190186,1281.318604,1904.552979,2304.076172,1340.498901,1890.787842,2246.822998,1337.121338,1840.035889,2295.293457,1340.531738,1966.814697,2285.618164,1277.668335,1983.014404,2334.616211,1280.848022,1904.564453,-4687.103516,1030.697998,-2073.484619,-4303.040527,1030.613647,-2419.750488,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.221680,129.024857,1265.004639,,,,,,,,,,,,
2181,18.175000,0.059828,-0.700064,-0.073814,-0.707730,2293.062256,1315.499146,1917.183960,2304.159180,1340.731567,1890.927124,2246.720215,1337.189941,1840.369263,2294.873779,1340.546021,1966.735229,2285.294922,1277.601807,1983.092163,2334.041260,1281.613281,1904.677612,2303.862061,1340.912964,1891.011841,2246.666748,1337.271118,1840.159912,2294.885986,1340.555908,1966.902466,2285.335205,1277.729004,1983.040527,2334.457031,1281.019775,1904.687622,-4686.931641,1030.863647,-2073.300049,-4302.951172,1030.850220,-2419.636230,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.140015,129.174728,1265.003662,,,,,,,,,,,,
2182,18.183333,0.059858,-0.699693,-0.074491,-0.708024,2292.843262,1315.560181,1917.266113,2303.937500,1340.829834,1891.043945,2246.545898,1337.281006,1840.433105,2294.587158,1340.559448,1966.843750,2285.057617,1277.589600,1983.129883,2333.867188,1281.727783,1904.761353,2303.677979,1341.043579,1891.023071,2246.483887,1337.410156,1840.171875,2294.556885,1340.532593,1966.957397,2285.116699,1277.646118,1983.275635,2334.250732,1281.161133,1904.735840,-4686.968750,1030.852539,-2073.365723,-4303.104492,1030.872437,-2419.680176,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.047729,129.336716,1264.971924,,,,,,,,,,,,
2183,18.191667,0.058917,-0.700009,-0.073282,-0.707916,2292.657227,1315.523804,1917.075317,2303.812744,1340.748535,1890.835938,2246.380371,1337.353760,1840.260620,2294.506836,1340.538330,1966.641357,2284.794678,1277.604736,1982.959595,2333.570068,1281.561157,1904.560425,2303.467529,1341.001709,1890.823853,2246.290039,1337.395264,1840.024658,2294.732178,1340.161743,1966.731689,2284.711426,1277.895630,1982.920776,2333.960938,1281.160278,1904.655151,-4687.498047,1030.472900,-2073.686035,-4303.333008,1030.749023,-2419.895752,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.993408,129.305099,1264.981567,,,,,,,,,,,,
2184,18.200000,0.058166,-0.700365,-0.072307,-0.707727,2292.429199,1315.359619,1916.835571,2303.626465,1340.547119,1890.578125,2246.147461,1337.273682,1840.048096,2294.377686,1340.388062,1966.390747,2284.524170,1277.484375,1982.739990,2333.249268,1281.292236,1904.302246,2303.202148,1340.703247,1890.625366,2246.076904,1337.352783,1839.807861,2294.625977,1339.985596,1966.593140,2284.424316,1277.844360,1982.700806,2333.689453,1281.003296,1904.390503,-4687.731934,1030.273315,-2073.929199,-4303.639648,1030.339478,-2420.136230,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.156860,129.255707,1264.995117,,,,,,,,,,,,
2185,18.208333,0.058245,-0.700416,-0.072096,-0.707692,2292.217773,1315.268921,1916.695068,2303.417480,1340.443359,1890.426147,2245.933594,1337.159668,1839.902344,2294.175293,1340.317749,1966.239746,2284.311279,1277.422729,1982.616211,2333.030273,1281.188477,1904.172485,2302.969727,1340.444214,1890.477417,2245.867920,1337.258301,1839.658325,2294.481689,1339.939453,1966.468750,2284.161621,1277.778076,1982.572998,2333.466064,1281.045166,1904.232178,-4687.848145,1030.185669,-2073.966797,-4303.508789,1030.317993,-2420.133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.248291,129.350479,1264.967407,,,,,,,,,,,,
2186,18.216667,0.058485,-0.700197,-0.072687,-0.707828,2292.029053,1315.328979,1916.670044,2303.211426,1340.530640,1890.419800,2245.754883,1337.206299,1839.867554,2293.934326,1340.353638,1966.229004,2284.136719,1277.438354,1982.567139,2332.887695,1281.303467,1904.148315,2302.797119,1340.555054,1890.472290,2245.642578,1337.272583,1839.624512,2294.343994,1339.942383,1966.439331,2283.919189,1277.782349,1982.473511,2333.324951,1281.216431,1904.282471,-4687.523438,1030.419800,-2073.728516,-4303.206543,1030.438477,-2419.930908,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.466919,129.328873,1265.056763,,,,,,,,,,,,
2187,18.225000,0.059459,-0.699307,-0.074086,-0.708481,2291.836426,1315.515503,1916.728271,2302.990723,1340.775269,1890.521851,2245.654297,1337.298096,1839.843384,2293.551025,1340.507324,1966.310669,2283.929688,1277.546631,1982.578613,2332.835938,1281.637085,1904.267944,2302.655518,1340.955444,1890.535400,2245.522217,1337.310669,1839.649658,2293.960205,1340.109863,1966.494019,2283.682129,1277.842896,1982.459961,2333.227539,1281.556152,1904.487915,-4687.010742,1030.787109,-2073.437500,-4303.020996,1030.598267,-2419.716553,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.492554,129.550446,1265.052490,,,,,,,,,,,,
2188,18.233333,0.060590,-0.698409,-0.074959,-0.709179,2291.617432,1315.750488,1916.727539,2302.760742,1341.037354,1890.542725,2245.552002,1337.390137,1839.732422,2293.146729,1340.755005,1966.309570,2283.665283,1277.770020,1982.565796,2332.740723,1281.985840,1904.367798,2302.466309,1341.305786,1890.491089,2245.396973,1337.364502,1839.544067,2293.635986,1340.279297,1966.432129,2283.348633,1278.046265,1982.487183,2333.102539,1281.958252,1904.622803,-4686.951172,1030.848755,-2073.342041,-4302.932129,1030.855347,-2419.623291,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.551880,129.534576,1265.049561,,,,,,,,,,,,
2189,18.241667,0.061845,-0.697603,-0.075543,-0.709801,2291.370117,1315.895630,1916.621338,2302.503906,1341.191284,1890.440796,2245.413086,1337.357300,1839.511597,2292.729248,1340.942017,1966.187256,2283.375977,1277.945312,1982.471680,2332.606934,1282.228149,1904.375122,2302.241699,1341.415283,1890.310303,2245.250244,1337.315552,1839.323120,2293.258301,1340.403320,1966.316162,2283.016357,1278.197754,1982.435181,2332.957764,1282.266113,1904.610718,-4687.149414,1030.682983,-2073.495117,-4303.101562,1030.881348,-2419.738770,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.435547,129.832336,1265.083008,,,,,,,,,,,,
2190,18.250000,0.063003,-0.696993,-0.075645,-0.710288,2291.104248,1315.939941,1916.406372,2302.238281,1341.219727,1890.210815,2245.241455,1337.216553,1839.189453,2292.334229,1341.055420,1965.940674,2283.064453,1278.064209,1982.294312,2332.421387,1282.328735,1904.276123,2301.962402,1341.307007,1890.083008,2245.097656,1337.176025,1838.968384,2292.922852,1340.498047,1966.106445,2282.637939,1278.322754,1982.320801,2332.769287,1282.456787,1904.399292,-4687.709961,1030.291260,-2073.807617,-4303.554688,1030.584106,-2419.950684,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.509644,129.977386,1265.036011,,,,,,,,,,,,
2191,18.258333,0.064360,-0.696214,-0.076244,-0.710867,2290.848389,1315.973755,1916.182983,2301.966309,1341.260498,1889.987305,2245.085205,1337.054443,1838.853394,2291.908203,1341.137085,1965.696899,2282.778320,1278.135376,1982.088623,2332.282471,1282.465454,1904.167480,2301.715576,1341.168213,1889.842041,2244.987061,1337.016602,1838.630859,2292.553711,1340.665649,1965.964233,2282.296875,1278.319580,1982.177368,2332.560059,1282.780151,1904.190063,-4687.925781,1030.157471,-2073.971924,-4303.710938,1030.286377,-2420.144287,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.571899,129.963196,1265.005005,,,,,,,,,,,,
2192,18.266667,0.065636,-0.695189,-0.077289,-0.711639,2290.629395,1316.101562,1916.052856,2301.732422,1341.422119,1889.883423,2244.997803,1337.024536,1838.602539,2291.478516,1341.273071,1965.566650,2282.512207,1278.243408,1981.941284,2332.204102,1282.728027,1904.148315,2301.526123,1341.191895,1889.749756,2244.925049,1336.993286,1838.411377,2292.250000,1340.778442,1965.894043,2281.935059,1278.414673,1982.073486,2332.441895,1283.288208,1904.130493,-4687.728027,1030.254639,-2073.974854,-4303.453125,1030.339111,-2420.091553,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.809937,129.821304,1265.129028,,,,,,,,,,,,
2193,18.275000,0.067333,-0.693552,-0.079514,-0.712833,2290.418701,1316.345093,1916.083984,2301.484131,1341.755615,1889.985962,2244.978516,1337.099487,1838.475952,2290.931641,1341.466553,1965.627808,2282.251465,1278.370117,1981.898926,2332.224854,1283.216064,1904.308472,2301.374512,1341.484619,1889.899658,2244.856689,1337.069336,1838.304565,2291.728516,1341.018555,1965.884155,2281.590820,1278.473145,1982.044312,2332.460693,1283.992065,1904.351074,-4687.226562,1030.580933,-2073.594238,-4303.188477,1030.571167,-2419.845703,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.844238,129.957535,1265.161987,,,,,,,,,,,,
2194,18.283333,0.069665,-0.691284,-0.082375,-0.714484,2290.143799,1316.709595,1916.194092,2301.165283,1342.233398,1890.188232,2244.979980,1337.226074,1838.361816,2290.199219,1341.772461,1965.770264,2281.894043,1278.593628,1981.917236,2332.256836,1283.903687,1904.609375,2301.144287,1341.881226,1890.135010,2244.831543,1337.197876,1838.266113,2291.073486,1341.260986,1965.862427,2281.137451,1278.681885,1982.075195,2332.503418,1284.984863,1904.690552,-4686.866211,1030.881226,-2073.321045,-4303.009766,1030.911133,-2419.605225,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.834961,130.113297,1265.130615,,,,,,,,,,,,
2195,18.291667,0.072454,-0.689007,-0.085087,-0.716086,2289.814697,1316.993530,1916.214478,2300.781250,1342.612305,1890.278809,2244.925049,1337.187622,1838.139771,2289.399902,1342.036865,1965.798706,2281.497559,1278.789185,1981.877808,2332.245605,1284.520752,1904.852539,2300.898193,1342.108643,1890.169312,2244.768066,1337.150635,1838.117676,2290.093018,1341.701050,1965.771362,2280.751953,1278.745850,1982.062988,2332.441895,1285.861450,1904.854614,-4686.860352,1030.905640,-2073.301514,-4303.061035,1030.964844,-2419.592285,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.675049,130.242889,1265.171631,,,,,,,,,,,,
2196,18.300000,0.074365,-0.687243,-0.084954,-0.717600,2289.400879,1317.240234,1916.153198,2300.433594,1342.823608,1890.210693,2244.849854,1337.137573,1837.808594,2288.679199,1342.401123,1965.674438,2280.850830,1279.172852,1981.866089,2331.966309,1284.844360,1905.079712,2300.587891,1342.182251,1890.114380,2244.698730,1337.037231,1837.874268,2289.556641,1341.855103,1965.797485,2279.974121,1279.334351,1981.902222,2332.292480,1286.673706,1904.867432,-4687.347656,1030.529053,-2073.623291,-4303.414062,1030.703369,-2419.842041,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.724976,130.460724,1265.214722,,,,,,,,,,,,
2197,18.308333,0.076198,-0.686161,-0.085015,-0.718436,2289.101074,1317.303467,1916.067505,2300.144775,1342.857544,1890.100830,2244.734131,1336.908325,1837.545044,2288.164307,1342.572998,1965.529663,2280.453613,1279.360718,1981.839722,2331.784668,1284.994873,1905.194580,2300.256348,1342.144897,1889.946289,2244.606934,1336.848145,1837.525879,2289.116211,1341.974976,1965.706421,2279.516602,1279.479370,1982.066406,2332.157227,1287.518921,1904.840942,-4687.848633,1030.160034,-2073.972168,-4303.662109,1030.315674,-2420.139893,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.795898,130.286804,1265.125610,,,,,,,,,,,,
2198,18.316667,0.077528,-0.684706,-0.084594,-0.719730,2288.735840,1317.338501,1915.964722,2299.856201,1342.853149,1889.991943,2244.671631,1336.728516,1837.218750,2287.562744,1342.707886,1965.370850,2279.861328,1279.519653,1981.778076,2331.503662,1285.060181,1905.335327,2299.883789,1342.062744,1889.797607,2244.589111,1336.672363,1837.220337,2288.688232,1341.957031,1965.676147,2278.897705,1279.714966,1981.984863,2332.061035,1288.238770,1904.762329,-4688.064453,1029.974976,-2074.115967,-4303.597168,1030.191895,-2420.236084,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.454102,129.711456,1264.940552,,,,,,,,,,,,
2199,18.325000,0.071671,-0.686061,-0.073702,-0.720244,2288.367920,1316.664185,1915.965942,2300.081055,1341.732056,1889.819092,2244.732178,1336.583862,1837.113647,2287.835205,1342.381226,1965.203003,2278.629883,1279.506226,1982.032959,2330.342285,1283.299194,1905.531006,2299.685059,1342.033447,1889.846802,2244.644531,1336.517700,1836.959595,2288.303467,1342.002930,1965.621826,2278.399658,1279.877075,1981.669556,2330.779053,1282.493286,1905.851685,-4687.513184,1030.424683,-2073.744629,-4303.339844,1030.416138,-2419.962646,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.085205,130.259079,1265.184570,,,,,,,,,,,,
