time,roll_rad,pitch_rad,yaw_rad,roll_deg,pitch_deg,yaw_deg
45.75,-0.024886231914710955,0.8957017761796142,0.018322759956794776,-1.4258760566967115,51.31993147746339,1.0498168145556472
45.758333,-0.02137231815769347,0.8929050461651964,0.020419564601644957,-1.224543628846651,51.15969065119968,1.1699548711689902
45.766667,-0.014757609148038586,0.8917998007925587,0.024070671946885724,-0.8455487198862655,51.09636475602118,1.3791479126005004
45.775,-0.010098882646128349,0.8907817551748596,0.026539854404456165,-0.5786233534210632,51.038035038775234,1.5206216462670272
45.783333,-0.012503274697433842,0.8886846640883399,0.02511568202500314,-0.7163848702556704,50.91788057026315,1.4390225796252647
45.791667,-0.018537233606287007,0.8837399947749587,0.022643693629817108,-1.0621052494883203,50.634571887518554,1.2973880775757878
45.8,-0.021842842341879276,0.8803342342022931,0.020618412398111463,-1.2515026787593337,50.43943618067276,1.1813480106719974
45.808333,-0.019755261560553183,0.8790398170038998,0.02101086415792075,-1.1318931105967258,50.36527153827567,1.2038338401715514
45.816667,-0.013980320575330829,0.8795084716160053,0.024207036944453364,-0.8010133652063633,50.392123469598666,1.386961051434438
45.825,-0.009115563982757369,0.8807770677355755,0.02843029177459222,-0.5222833440934608,50.46480867315671,1.6289357290096338
45.833333,-0.012764000363898464,0.8783753081245487,0.028017549842576983,-0.731323350554829,50.32719798403989,1.6052873582770852
45.841667,-0.017983431331247246,0.8738684349828119,0.024676483607824373,-1.0303747164437986,50.068973174217504,1.4138583639520954
45.85,-0.01990704528605347,0.8708525846325097,0.02446887794974728,-1.1405896774666644,49.89617767750214,1.401963435941242
45.858333,-0.01384880969912361,0.8702456696677414,0.026896600418856664,-0.7934783470396223,49.861404011497584,1.5410616872502891
45.866667,-0.006915540964520517,0.869617122300165,0.03064610244406918,-0.3962313103168562,49.825390900111394,1.7558923285707209
45.875,-0.00473791469409246,0.8676200720491529,0.031927483791433175,-0.27146251566451446,49.710968349252866,1.8293100717214648
45.883333,-0.007059566961515884,0.8642598438588656,0.03172549942707814,-0.4044833920848546,49.518441455748516,1.8177372201162887
45.891667,-0.010804218478098093,0.860570061833029,0.03057200748037836,-0.6190361197322782,49.30703251834485,1.751646999868062
45.9,-0.014916505496672894,0.857080282245124,0.02816681414049782,-0.8546528100430506,49.10708287652699,1.6138395725799324
45.908333,-0.012526058892472491,0.8556113444828335,0.02862714400664146,-0.717690308470988,49.02291894238035,1.640214531093785
45.916667,-0.008034044856824352,0.8544634095894601,0.029403520175570463,-0.4603168627148211,48.95714711783426,1.6846976088879528
45.925,-0.005715195814619101,0.8555322051409173,0.030626183250115346,-0.3274565992685069,49.01838459209512,1.754751042825864
45.933333,-0.014574107044030171,0.8501100130591857,0.028588192819547054,-0.8350348237948126,48.70771587010263,1.6379827924662513
45.941667,-0.019788609849175742,0.8465785704746494,0.025972482082600834,-1.1338038267887827,48.50537911441593,1.4881136068121785
45.95,-0.020828138937845075,0.8443987124930441,0.02537411943344825,-1.193364456250616,48.38048245213205,1.4538299523974683
45.958333,-0.01874248542119128,0.8432854490013897,0.02673999423958051,-1.0738653122197355,48.31669715257425,1.5320888141320963
45.966667,-0.016684479180819167,0.8421881807661458,0.02806416287575786,-0.9559502404348273,48.25382831370101,1.6079580883486526
45.975,-0.020037427443619915,0.8402942518270833,0.026938580143934132,-1.1480600248190314,48.14531417879504,1.5434669483223475
45.983333,-0.023837317862539287,0.837371043230597,0.02626699023905754,-1.3657777084353098,47.97782666358001,1.5049876812093264
45.991667,-0.02441731287956106,0.8345103497170396,0.024036137449164663,-1.3990089750492758,47.81392099877272,1.3771692316334796
46.0,-0.025651882811285276,0.8305619637213515,0.022152751391174785,-1.4697446216508274,47.58769514533123,1.2692591593168783
46.008333,-0.021818485499037532,0.830164393482383,0.023658982969010367,-1.2501071344622383,47.56491604857833,1.3555598716961879
46.016667,-0.014876382806876087,0.8302146866727989,0.026752532844358967,-0.852353949254981,47.56779763612741,1.5328072232668846
46.025,-0.016710460770492652,0.8264978930020566,0.029669637502987456,-0.9574388758681588,47.35484104547294,1.6999450086042476
46.033333,-0.020984253273136577,0.8214559030070196,0.029304190440520017,-1.2023091487843094,47.065956298410136,1.6790064342894095
46.041667,-0.02899300973892771,0.8143428766820704,0.028510464667665936,-1.6611770934222505,46.65840991042509,1.6335292974141113
46.05,-0.032429211983821205,0.809535191837095,0.028987949115690803,-1.8580569796080266,46.38294985957899,1.66088714106907
46.058333,-0.020744994012131368,0.8112003571417405,0.0333944338559089,-1.188600602919292,46.478356803726804,1.913360119172368
46.066667,-0.015144307523637934,0.8112241653701542,0.03611440985469816,-0.8677049047526728,46.47972091473259,2.069203264279873
46.075,-0.015941462635289394,0.8100180720104566,0.03544386039804159,-0.9133785282675814,46.41061685552316,2.0307836104586614
46.083333,-0.017086906636130994,0.8073289706624984,0.033065458886186505,-0.9790076351843846,46.256542697602214,1.8945112418418306
46.091667,-0.01798225179311652,0.8043485721326675,0.0310196006209722,-1.0303071338871335,46.08577844057591,1.7772921977630947
46.1,-0.014612967958422374,0.802767818012327,0.031777222873641264,-0.837261390177505,45.99520790103249,1.8207007553062262
46.108333,-0.01481551264337444,0.8000476582342935,0.03652352803640824,-0.8488663457880654,45.83935422614992,2.092644009413927
46.116667,-0.013523983748152446,0.7975867324330226,0.03733818721706683,-0.7748671909726512,45.69835356404225,2.13932054220725
46.125,-0.016480157039999277,0.793922856277891,0.03742066623460705,-0.94424344410477,45.48842892369459,2.14404624181069
46.133333,-0.01952148000017928,0.79054396016133,0.03704016501970564,-1.1184984138593184,45.2948324368025,2.122245128097239
46.141667,-0.02178671482778638,0.7894022794404245,0.035329855259531584,-1.2482868090872496,45.22941894994316,2.0242515971792336
46.15,-0.01996445276513814,0.7888162733136186,0.036941721651372994,-1.1438788837307017,45.19584327210838,2.1166047385707265
46.158333,-0.015911413502061045,0.7870493623602339,0.038177400177382914,-0.9116568397555707,45.094606731704,2.1874039029460413
46.166667,-0.012490262190176793,0.7864032536037433,0.03866486990199114,-0.7156393085089582,45.05758742685064,2.2153338608064974
46.175,-0.014396563733777512,0.7837578610560323,0.03658902325356905,-0.8248623414365536,44.906017598711436,2.0963966089355344
46.183333,-0.022724569435731645,0.7768206207225776,0.0352595197181369,-1.3020219199194099,44.508543006136556,2.0202216675075504
46.191667,-0.026070324049890292,0.774023900528999,0.03261405178165511,-1.4937195385971216,44.348302742565494,1.8686475199099608
46.2,-0.022478071950402967,0.7734069879756342,0.03435021169599395,-1.2878986543494888,44.31295625692905,1.9681221555613708
46.208333,-0.015285392470976156,0.7746213212160225,0.0377144678044532,-0.8757884767879784,44.38253242652574,2.1608798317771925
46.216667,-0.016089739533077463,0.7729580598254531,0.03756426110050004,-0.9218741687101304,44.287234568619056,2.1522736215861054
46.225,-0.02258383097610306,0.7686070429905247,0.03463868593195851,-1.2939582001675196,44.03793966738729,1.9846505117804014
46.233333,-0.027380755992166605,0.7636554422772717,0.03162659065225881,-1.5688017582286855,43.754233844683924,1.8120701647623314
46.241667,-0.027179509884031283,0.7608479324932294,0.03084431073280669,-1.557271205589098,43.593375383116616,1.7672488269798907
46.25,-0.021521484150588854,0.760620175801721,0.03355727441333389,-1.2330902106864348,43.58032588593732,1.9226901958463778
46.258333,-0.021111321890598944,0.7590504043138231,0.03725516935932305,-1.2095896442734653,43.4903846048808,2.1345639693343137
