Format Version,1.24,Take Name,Take 2025-12-08 02.40.56 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-12-08 02.40.56.675 PM,Capture Start Frame,298011,Total Frames in Take,7305,Total Exported Frames,7305,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4644,38.700000,-0.184074,-0.619360,0.178791,-0.741986,2276.809082,1122.843140,1838.398682,2305.361572,1133.542236,1815.605469,2267.702148,1165.776001,1757.205200,2287.028076,1143.013672,1889.139771,2236.630859,1102.243774,1900.057495,2287.295654,1069.919922,1829.847900,2305.108154,1133.926880,1815.584839,2267.833740,1165.560425,1757.323853,2286.839111,1142.495605,1889.130249,2236.918213,1102.594971,1899.952881,,,,-4687.188965,1030.446289,-2073.622314,-4303.212891,1030.792969,-2419.781982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4645,38.708333,-0.183407,-0.619946,0.177933,-0.741869,2276.795166,1123.277344,1837.981079,2305.302002,1134.048584,1815.164673,2267.514404,1166.215820,1756.810181,2287.015869,1143.454712,1888.719238,2236.721924,1102.566650,1899.670898,2287.394043,1070.380859,1829.403320,2305.159424,1134.359741,1815.142212,2267.558350,1166.014893,1756.894165,2286.823242,1142.925537,1888.854004,2237.018799,1102.977783,1899.460449,,,,-4686.909668,1030.509644,-2073.486328,-4302.892578,1030.772339,-2419.693848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4646,38.716667,-0.183639,-0.620498,0.177113,-0.741545,2276.754639,1123.948975,1837.866577,2305.231445,1134.787476,1815.044312,2267.362305,1167.013916,1756.775513,2286.997559,1144.051514,1888.629761,2236.754150,1103.094116,1899.554932,2287.399902,1071.077759,1829.191040,2305.041016,1134.976685,1814.981323,2267.411865,1166.865356,1756.799072,2286.817627,1143.641357,1888.966431,2237.090820,1103.454590,1899.276611,,,,-4686.954590,1030.537598,-2073.489502,-4302.719727,1030.487427,-2419.717285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4647,38.725000,-0.184726,-0.621145,0.175911,-0.741020,2276.648682,1124.727905,1837.869995,2305.102051,1135.660522,1815.063843,2267.172119,1168.073730,1756.938721,2286.921631,1144.656372,1888.695801,2236.706787,1103.636230,1899.515869,2287.312988,1071.892700,1828.999878,2304.857666,1135.847412,1814.947144,2267.273438,1167.956177,1756.912354,2286.746582,1144.295776,1889.046875,2236.999268,1103.899292,1899.359009,,,,-4687.064453,1030.566528,-2073.589600,-4303.065430,1030.341309,-2419.837646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4648,38.733333,-0.183995,-0.621624,0.175114,-0.740989,2276.584229,1125.285034,1837.635254,2304.996826,1136.283936,1814.809814,2266.952148,1168.616577,1756.714600,2286.848389,1145.232300,1888.455566,2236.733887,1104.098022,1899.307739,2287.361084,1072.474854,1828.753052,2304.805176,1136.579956,1814.735352,2267.055908,1168.458618,1756.752930,2286.603760,1144.715698,1888.587158,2237.038086,1104.442993,1899.221313,,,,-4687.559082,1030.270508,-2073.809570,-4303.371094,1030.447876,-2419.977539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4649,38.741667,-0.184108,-0.622292,0.175799,-0.740237,2276.525146,1125.500977,1836.871094,2304.901855,1136.462524,1813.983154,2266.770996,1168.829834,1755.963623,2286.921387,1145.445068,1887.665894,2236.781738,1104.371582,1898.632324,2287.221191,1072.676758,1827.974976,2304.831299,1136.647217,1813.916992,2266.891602,1168.731689,1756.130005,2286.463867,1144.954468,1887.453125,2237.136230,1104.707153,1898.703003,,,,-4687.495605,1030.336548,-2073.750977,-4303.413574,1030.638550,-2419.948486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4650,38.750000,-0.183768,-0.622999,0.175701,-0.739750,2276.474854,1125.559570,1836.036255,2304.804443,1136.540894,1813.099487,2266.552002,1168.885742,1755.147827,2286.946289,1145.508057,1886.813721,2236.852783,1104.401001,1897.865234,2287.190186,1072.742676,1827.119019,2304.741699,1136.755737,1812.988892,2266.642578,1168.735352,1755.349854,2286.528809,1145.001099,1886.750000,2237.214111,1104.800171,1897.814575,,,,-4687.135254,1030.484131,-2073.560547,-4303.216797,1030.838379,-2419.757080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4651,38.758333,-0.182201,-0.623391,0.174088,-0.740189,2276.452393,1126.065186,1835.631470,2304.730957,1137.170044,1812.691284,2266.329102,1169.317993,1754.728516,2286.830322,1146.078857,1886.402466,2236.928223,1104.743652,1897.467285,2287.412354,1073.295654,1826.731934,2304.606201,1137.461670,1812.499268,2266.438965,1169.121826,1754.902832,2286.432861,1145.492432,1886.532715,2237.305420,1105.186646,1897.356812,,,,-4686.801758,1030.593994,-2073.456543,-4302.747070,1030.894775,-2419.661865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4652,38.766667,-0.182006,-0.623647,0.171168,-0.740702,2276.396729,1126.822021,1835.573242,2304.649902,1138.138184,1812.705078,2266.165527,1170.288574,1754.798584,2286.614502,1146.720215,1886.421997,2236.899170,1105.108398,1897.289307,2287.623291,1074.135254,1826.515991,2304.558105,1138.349854,1812.525024,2266.238525,1170.164795,1754.845337,2286.270996,1146.216553,1886.683350,2237.199951,1105.447388,1897.212402,,,,-4686.861816,1030.575562,-2073.454834,-4302.670898,1030.526733,-2419.716064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4653,38.775000,-0.182672,-0.623934,0.169177,-0.740754,2276.238770,1127.556641,1835.609863,2304.479736,1139.017212,1812.798950,2265.957520,1171.286743,1754.984009,2286.381836,1147.296997,1886.535156,2236.753418,1105.535645,1897.224854,2287.588623,1074.927856,1826.372681,2304.452881,1139.221558,1812.592285,2266.032959,1171.223999,1754.943726,2286.033691,1146.825928,1886.746826,2236.975830,1105.782959,1897.314941,,,,-4687.208984,1030.455811,-2073.630127,-4303.011719,1030.424927,-2419.876465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4654,38.783333,-0.183588,-0.624668,0.169908,-0.739741,2276.090820,1127.921997,1835.254150,2304.305664,1139.341797,1812.390259,2265.724121,1171.761353,1754.698608,2286.396973,1147.584717,1886.176758,2236.697510,1105.926147,1896.936890,2287.298340,1075.276978,1825.934937,2304.327637,1139.572876,1812.210327,2265.799805,1171.686157,1754.745850,2285.910889,1147.006714,1886.180054,2236.999512,1106.272339,1897.078857,,,,-4687.559570,1030.275635,-2073.808594,-4303.462891,1030.397705,-2420.022705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4655,38.791667,-0.183409,-0.625255,0.170988,-0.739041,2275.998779,1127.926880,1834.544678,2304.178955,1139.280762,1811.605469,2265.516357,1171.687500,1753.961304,2286.444336,1147.634033,1885.421631,2236.710449,1106.057373,1896.339355,2287.112305,1075.255493,1825.261719,2304.230225,1139.408691,1811.507202,2265.549561,1171.604736,1754.123413,2285.970459,1147.171631,1885.327637,2237.040771,1106.426636,1896.344604,,,,-4687.477539,1030.328247,-2073.736572,-4303.394043,1030.643066,-2419.938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4656,38.800000,-0.182405,-0.625667,0.171057,-0.738924,2275.920166,1128.047119,1833.854858,2304.060303,1139.404907,1810.868286,2265.291748,1171.682861,1753.222900,2286.397949,1147.838013,1884.692627,2236.729248,1106.213867,1895.723999,2287.089844,1075.376953,1824.632446,2304.045410,1139.584229,1810.721069,2265.345459,1171.538086,1753.421631,2286.018311,1147.393188,1884.724365,2237.045166,1106.595337,1895.634033,,,,-4687.041504,1030.522583,-2073.557373,-4303.095703,1030.726440,-2419.751709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4657,38.808333,-0.182006,-0.626146,0.170404,-0.738768,2275.906250,1128.536865,1833.561035,2304.010010,1139.949585,1810.557007,2265.143799,1172.191650,1752.957275,2286.393311,1148.321533,1884.399292,2236.799561,1106.613647,1895.451660,2287.152100,1075.888672,1824.306030,2303.917969,1140.133301,1810.351074,2265.242432,1172.063354,1753.092041,2286.045654,1147.913574,1884.544556,2237.107422,1106.937012,1895.388184,,,,-4686.716797,1030.635742,-2073.427734,-4302.562012,1030.689209,-2419.661133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4658,38.816667,-0.182629,-0.626593,0.169009,-0.738555,2275.803955,1129.185303,1833.623657,2303.887207,1140.703247,1810.646973,2264.965088,1173.058716,1753.148804,2286.274658,1148.836914,1884.516968,2236.740234,1107.029297,1895.458496,2287.120117,1076.579712,1824.213745,2303.718506,1140.773315,1810.482544,2265.095703,1173.008789,1753.204102,2285.926025,1148.551392,1884.687134,2237.099609,1107.277832,1895.419067,,,,-4686.846680,1030.553101,-2073.465576,-4302.680664,1030.398438,-2419.745850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4659,38.825000,-0.182482,-0.627182,0.167536,-0.738428,2275.732910,1129.821655,1833.695312,2303.774414,1141.453613,1810.725220,2264.739258,1173.818115,1753.308594,2286.181396,1149.404541,1884.619629,2236.759033,1107.451050,1895.509521,2287.177002,1077.262573,1824.180664,2303.637207,1141.492065,1810.579346,2264.890869,1173.804077,1753.387329,2285.770752,1149.140259,1884.641968,2237.133301,1107.675659,1895.566895,,,,-4687.332031,1030.322266,-2073.690186,-4303.277832,1030.357544,-2419.931641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4660,38.833333,-0.182466,-0.628100,0.168051,-0.737533,2275.659668,1130.221436,1833.312378,2303.647461,1141.832886,1810.266968,2264.482178,1174.222900,1752.953857,2286.257812,1149.798584,1884.208008,2236.834961,1107.880493,1895.231201,2287.041016,1077.654053,1823.769165,2303.578857,1141.937866,1810.158081,2264.614502,1174.172974,1753.095703,2285.755127,1149.385864,1884.066284,2237.225342,1108.190430,1895.325928,,,,-4687.656738,1030.207764,-2073.841553,-4303.530762,1030.489380,-2419.998047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4661,38.841667,-0.181531,-0.628907,0.168528,-0.736967,2275.570068,1130.228760,1832.659546,2303.496338,1141.821533,1809.530029,2264.175293,1174.103027,1752.262085,2286.278809,1149.888428,1883.500244,2236.906494,1107.958496,1894.704590,2286.959229,1077.653564,1823.168213,2303.435791,1141.941406,1809.394653,2264.290283,1174.008545,1752.468994,2285.835938,1149.503296,1883.418457,2237.266357,1108.286987,1894.705078,,,,-4687.461426,1030.320801,-2073.745605,-4303.424316,1030.701904,-2419.910400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4662,38.850000,-0.179054,-0.629225,0.168049,-0.737411,2275.496338,1130.404175,1832.110229,2303.361572,1142.039185,1808.928711,2263.876709,1173.981934,1751.583740,2286.153076,1150.265137,1882.883545,2236.959229,1108.168701,1894.246338,2287.094727,1077.846802,1822.775269,2303.280029,1142.202148,1808.749390,2263.952881,1173.838989,1751.747559,2285.800049,1149.844360,1883.053955,2237.302002,1108.548462,1894.100464,,,,-4686.989746,1030.540771,-2073.562744,-4302.950195,1030.853516,-2419.723633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,38.858333,-0.179022,-0.629887,0.168265,-0.736804,2275.372559,1130.988037,1831.873413,2303.198242,1142.618896,1808.642334,2263.616455,1174.578369,1751.373535,2286.127197,1150.840088,1882.629517,2236.943604,1108.754395,1894.077148,2286.941162,1078.428833,1822.510864,2303.074707,1142.661621,1808.403687,2263.698975,1174.490845,1751.494751,2285.728027,1150.531982,1883.004639,2237.353027,1109.097778,1893.867188,,,,-4686.626465,1030.728882,-2073.422852,-4302.526367,1030.721069,-2419.640869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,38.866667,-0.179837,-0.629953,0.167045,-0.736827,2275.200195,1131.650269,1832.005737,2303.031738,1143.367432,1808.824707,2263.460693,1175.452637,1751.618530,2285.906006,1151.371338,1882.823120,2236.749268,1109.214844,1894.123291,2286.816895,1079.126465,1822.506104,2302.854980,1143.286499,1808.741821,2263.531982,1175.467163,1751.589844,2285.559814,1151.185913,1883.167358,2237.190430,1109.467163,1893.941406,,,,-4686.958008,1030.541382,-2073.514160,-4302.828613,1030.412231,-2419.734375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,38.875000,-0.180144,-0.630452,0.166202,-0.736515,2275.115723,1132.225464,1832.030396,2302.919678,1144.010010,1808.850342,2263.277588,1176.160889,1751.730347,2285.840088,1151.865234,1882.875488,2236.730469,1109.642944,1894.135376,2286.774414,1079.729614,1822.428223,2302.769043,1143.885498,1808.754028,2263.367676,1176.214478,1751.715698,2285.413086,1151.708130,1883.117432,2237.198975,1109.871948,1894.041138,,,,-4687.495117,1030.297119,-2073.726562,-4303.400879,1030.330688,-2419.973145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,38.883333,-0.178880,-0.631435,0.166129,-0.735998,2275.032227,1132.469727,1831.552002,2302.755859,1144.277466,1808.287842,2262.911133,1176.281738,1751.226807,2285.846191,1152.193726,1882.345459,2236.844727,1109.893188,1893.780884,2286.766113,1079.983887,1821.986572,2302.803467,1144.232300,1808.139893,2262.934326,1176.266235,1751.400024,2285.322754,1151.921997,1882.411865,2237.262939,1110.238770,1893.685303,,,,-4687.627441,1030.261719,-2073.836182,-4303.524414,1030.533936,-2420.013672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,38.891667,-0.178438,-0.631949,0.166353,-0.735614,2275.005127,1132.683716,1830.844849,2302.691162,1144.484741,1807.532715,2262.753418,1176.441895,1750.510132,2285.888184,1152.442627,1881.609863,2236.915283,1110.135376,1893.143921,2286.739502,1080.195190,1821.295044,2302.770752,1144.415771,1807.453125,2262.730469,1176.414551,1750.744751,2285.457031,1152.241577,1881.603271,2237.283447,1110.468872,1892.970215,,,,-4687.303223,1030.425293,-2073.674805,-4303.314941,1030.801392,-2419.836670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,38.900000,-0.177178,-0.632022,0.166294,-0.735869,2274.969238,1132.919922,1830.296631,2302.629883,1144.727295,1806.957642,2262.625000,1176.507690,1749.883423,2285.826172,1152.791870,1881.023193,2236.931396,1110.418457,1892.644165,2286.796143,1080.434814,1820.841553,2302.656494,1144.675659,1806.768433,2262.612793,1176.443970,1750.078857,2285.454834,1152.604370,1881.292603,2237.288086,1110.755615,1892.369995,,,,-4686.842773,1030.584961,-2073.487549,-4302.882324,1030.886353,-2419.679199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4669,38.908333,-0.177751,-0.632344,0.167189,-0.735251,2274.799561,1133.495361,1830.189819,2302.453125,1145.244751,1806.812988,2262.436768,1177.112549,1749.795410,2285.768799,1153.342041,1880.902100,2236.800049,1111.072388,1892.588989,2286.501465,1080.985596,1820.716431,2302.404785,1144.969849,1806.555054,2262.454590,1177.151001,1749.918213,2285.279541,1153.358521,1881.401123,2237.270508,1111.324219,1892.273193,,,,-4686.850586,1030.608521,-2073.438965,-4302.625488,1030.654541,-2419.651367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4670,38.916667,-0.178051,-0.632247,0.166404,-0.735440,2274.612549,1134.085693,1830.391235,2302.274414,1145.888428,1807.051147,2262.276123,1177.800049,1750.045654,2285.527588,1153.873535,1881.138184,2236.583496,1111.549072,1892.731567,2286.363770,1081.598022,1820.856812,2302.179199,1145.491699,1806.858521,2262.302246,1177.913452,1750.073608,2285.066650,1154.036011,1881.649780,2237.031006,1111.686890,1892.476440,,,,-4687.119141,1030.489746,-2073.575195,-4303.060059,1030.362305,-2419.794189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4671,38.925000,-0.177738,-0.632239,0.165790,-0.735661,2274.540283,1134.600342,1830.392334,2302.195312,1146.446411,1807.066284,2262.176514,1178.316650,1750.052002,2285.406982,1154.391113,1881.148315,2236.516602,1111.996948,1892.711914,2286.367188,1082.130981,1820.850342,2302.143555,1146.054565,1806.842773,2262.228027,1178.473389,1750.051514,2284.863281,1154.507446,1881.538696,2236.951660,1112.107788,1892.618408,,,,-4687.506348,1030.310059,-2073.788086,-4303.331055,1030.400146,-2420.004395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4672,38.933333,-0.177281,-0.632583,0.165536,-0.735532,2274.525146,1134.887817,1829.956299,2302.150879,1146.757935,1806.607666,2262.057861,1178.576172,1749.616577,2285.408691,1154.699585,1880.700562,2236.570312,1112.257202,1892.307861,2286.399170,1082.428955,1820.415649,2302.172852,1146.520020,1806.403442,2262.113037,1178.683472,1749.691406,2284.872314,1154.653564,1880.836670,2236.970947,1112.425171,1892.312134,,,,-4687.498535,1030.356812,-2073.755371,-4303.431641,1030.540527,-2419.939697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4673,38.941667,-0.177876,-0.633262,0.165406,-0.734834,2274.523438,1135.104492,1829.394531,2302.117676,1146.994873,1806.018677,2261.948486,1178.921143,1749.141724,2285.501221,1154.833496,1880.150879,2236.658691,1112.400513,1891.774048,2286.352783,1082.653687,1819.755249,2302.147705,1146.784180,1805.813721,2262.013428,1179.006714,1749.289307,2284.936523,1154.758301,1880.206055,2237.081299,1112.604004,1891.771973,,,,-4687.135742,1030.489746,-2073.611816,-4303.070801,1030.860596,-2419.766602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4674,38.950000,-0.178775,-0.634133,0.165947,-0.733742,2274.424805,1135.413330,1829.080688,2301.982666,1147.279541,1805.650024,2261.731934,1179.360229,1748.917725,2285.571289,1155.053589,1879.834473,2236.674316,1112.702515,1891.527100,2286.125244,1082.951782,1819.342407,2301.964600,1146.964355,1805.411377,2261.785156,1179.469360,1749.010376,2285.006592,1155.068604,1880.099854,2237.140625,1112.889038,1891.423950,,,,-4686.848145,1030.591309,-2073.457764,-4302.747559,1030.832153,-2419.613281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4675,38.958333,-0.180038,-0.635001,0.166939,-0.732456,2274.299072,1135.930298,1829.185791,2301.827881,1147.740601,1805.692749,2261.518311,1180.025269,1749.118042,2285.652100,1155.466919,1879.934082,2236.654297,1113.255249,1891.708740,2285.805176,1083.445068,1819.344116,2301.684326,1147.187256,1805.489258,2261.571289,1180.206421,1749.130737,2285.051758,1155.730469,1880.487305,2237.211670,1113.374268,1891.457642,,,,-4686.899902,1030.527832,-2073.489990,-4302.733887,1030.459106,-2419.746338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4676,38.966667,-0.181065,-0.635473,0.167234,-0.731726,2274.151611,1136.452759,1829.406250,2301.669189,1148.249756,1805.893433,2261.339844,1180.695068,1749.424683,2285.609863,1155.890015,1880.168945,2236.552002,1113.748779,1891.946045,2285.548828,1083.962158,1819.467285,2301.528809,1147.658447,1805.718872,2261.367676,1180.895508,1749.381348,2285.018555,1156.233032,1880.879639,2237.083008,1113.840698,1891.665771,,,,-4687.273438,1030.361450,-2073.677490,-4303.138184,1030.292358,-2419.878418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4677,38.975000,-0.182887,-0.635938,0.167178,-0.730881,2274.055664,1137.010254,1829.402588,2301.574707,1148.817749,1805.896484,2261.258301,1181.538086,1749.577393,2285.616699,1156.257812,1880.214111,2236.473145,1114.194458,1891.911865,2285.318604,1084.525146,1819.282837,2301.501465,1148.020630,1805.645996,2261.309814,1181.870728,1749.575317,2284.861328,1156.682129,1880.695801,2237.084717,1114.261841,1891.701782,,,,-4687.538086,1030.247437,-2073.813477,-4303.401855,1030.424072,-2419.997070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4678,38.983333,-0.183270,-0.636430,0.166331,-0.730550,2274.013184,1137.356079,1828.932495,2301.506104,1149.231323,1805.429932,2261.123535,1182.026733,1749.202148,2285.594238,1156.515625,1879.772949,2236.493164,1114.389404,1891.424072,2285.312256,1084.899658,1818.704102,2301.486816,1148.457764,1805.196777,2261.213867,1182.336426,1749.328857,2284.822266,1156.834595,1879.887573,2237.118164,1114.452637,1891.386841,,,,-4687.388184,1030.387817,-2073.683594,-4303.288574,1030.714355,-2419.802979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4679,38.991667,-0.183460,-0.637018,0.166408,-0.729972,2273.935547,1137.514160,1828.457764,2301.395508,1149.394165,1804.919189,2260.936279,1182.235962,1748.773682,2285.602051,1156.639893,1879.291138,2236.505615,1114.523193,1890.994263,2285.201172,1085.060059,1818.180908,2301.408203,1148.694214,1804.679199,2260.983887,1182.462158,1748.946899,2284.836426,1156.866211,1879.398682,2237.140625,1114.671753,1890.860229,,,,-4687.036621,1030.534180,-2073.557373,-4302.934082,1030.993530,-2419.659180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4680,39.000000,-0.182836,-0.637352,0.166815,-0.729744,2273.836670,1137.886230,1828.282104,2301.266846,1149.744019,1804.697876,2260.735840,1182.506470,1748.557861,2285.556152,1157.077637,1879.078613,2236.483154,1114.963379,1890.889526,2285.103271,1085.422363,1818.057251,2301.220459,1148.938965,1804.436523,2260.767578,1182.742798,1748.717285,2284.812744,1157.447998,1879.473633,2237.151367,1115.106201,1890.584229,,,,-4686.878418,1030.575317,-2073.460938,-4302.824707,1030.772217,-2419.645996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4681,39.008333,-0.182428,-0.637479,0.164928,-0.730164,2273.843506,1138.730957,1828.404419,2301.253906,1150.723633,1804.865234,2260.660156,1183.441040,1748.744019,2285.450684,1157.876465,1879.244141,2236.513184,1115.572632,1890.938843,2285.301025,1086.323853,1818.100830,2301.208740,1149.914917,1804.681396,2260.648438,1183.683228,1748.793213,2284.753662,1158.296875,1879.815674,2237.122070,1115.691895,1890.597168,,,,-4687.154785,1030.378052,-2073.622559,-4302.818848,1030.480957,-2419.827148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4682,39.016667,-0.178598,-0.636935,0.158952,-0.732906,2273.873535,1139.780029,1828.633423,2301.231445,1152.184570,1805.247070,2260.465820,1184.367188,1748.941650,2284.940918,1159.044800,1879.548340,2236.554199,1116.034424,1890.953735,2286.133789,1087.551392,1818.347168,2301.155029,1151.988281,1805.066284,2260.506104,1184.438110,1748.918091,2284.505371,1158.978516,1880.004395,2236.944336,1116.218506,1890.815674,,,,-4687.360840,1030.356445,-2073.697266,-4303.228027,1030.382568,-2419.945068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4683,39.025000,-0.176763,-0.637208,0.157665,-0.733391,2273.824707,1140.302490,1828.495972,2301.128906,1152.802856,1805.098022,2260.225342,1184.738647,1748.752319,2284.800781,1159.674438,1879.390015,2236.605957,1116.460938,1890.839844,2286.319580,1088.117554,1818.270386,2301.128174,1152.810547,1804.799072,2260.301758,1184.732300,1748.823608,2284.296143,1159.372681,1879.633423,2236.946533,1116.722168,1890.865356,,,,-4687.637695,1030.235352,-2073.807373,-4303.392090,1030.479004,-2419.978027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4684,39.033333,-0.176795,-0.637992,0.158079,-0.732612,2273.753174,1140.602539,1828.028320,2301.011719,1153.087036,1804.568726,2259.999512,1185.050415,1748.317749,2284.856934,1159.965576,1878.898071,2236.661621,1116.781372,1890.455811,2286.192383,1088.410400,1817.772095,2301.003418,1153.169189,1804.319214,2260.106445,1185.005859,1748.467407,2284.370605,1159.616211,1878.929565,2236.990479,1117.066284,1890.529297,,,,-4687.207031,1030.508667,-2073.598633,-4303.113770,1030.797119,-2419.743896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4685,39.041667,-0.175597,-0.638683,0.157576,-0.732407,2273.689941,1140.989990,1827.636108,2300.883301,1153.521606,1804.126099,2259.709961,1185.338379,1747.909424,2284.821533,1160.422119,1878.473389,2236.749023,1117.129517,1890.137817,2286.241699,1088.819946,1817.404419,2300.939697,1153.605957,1803.937622,2259.734619,1185.258911,1748.071411,2284.364990,1160.018311,1878.579224,2237.074951,1117.504395,1890.065918,,,,-4686.869141,1030.624878,-2073.491455,-4302.798828,1030.819946,-2419.673828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4686,39.050000,-0.173871,-0.639128,0.156659,-0.732627,2273.588379,1141.666870,1827.606323,2300.720459,1154.270630,1804.063965,2259.394287,1185.859009,1747.830688,2284.676514,1161.206543,1878.411743,2236.774658,1117.748291,1890.160767,2286.331055,1089.531250,1817.434570,2300.741211,1154.266724,1803.935181,2259.406494,1185.831421,1747.918457,2284.196533,1160.849487,1878.608765,2237.175537,1118.125732,1890.030762,,,,-4686.839844,1030.616699,-2073.498779,-4302.690918,1030.546753,-2419.737549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4687,39.058333,-0.172686,-0.639505,0.155011,-0.732929,2273.468262,1142.474854,1827.852295,2300.548584,1155.200195,1804.315674,2259.093262,1186.638062,1748.093140,2284.473389,1162.040894,1878.665649,2236.751953,1118.379517,1890.396240,2286.427490,1090.396606,1817.660889,2300.427246,1155.142090,1804.173828,2259.157715,1186.658691,1748.045166,2284.100342,1161.805176,1879.071289,2237.125732,1118.619873,1890.285034,,,,-4687.126953,1030.409546,-2073.616455,-4302.914062,1030.355713,-2419.855713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4688,39.066667,-0.172526,-0.640147,0.154651,-0.732482,2273.285400,1143.139526,1828.020752,2300.321289,1155.900635,1804.452637,2258.759766,1187.337158,1748.307983,2284.347656,1162.685181,1878.829590,2236.678711,1118.977905,1890.603271,2286.272461,1091.077637,1817.780640,2300.191162,1155.852173,1804.228638,2258.853516,1187.376587,1748.215210,2283.932861,1162.435669,1879.333496,2237.016357,1119.168335,1890.577393,,,,-4687.445801,1030.262451,-2073.738525,-4303.339844,1030.289551,-2419.973633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
